CO_MUNICIPIO;SG_UF;NO_UF;NO_MUNICIPIO;CN;DT_INICIO_VIGENCIA;DT_FIM_VIGENCIA;DE_ALTERACAO_REGULAMENTAR;VIGENTE
2908804;BA;BAHIA;Contendas do Sincorá;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2908903;BA;BAHIA;Coração de Maria;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2909000;BA;BAHIA;Cordeiros;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2909109;BA;BAHIA;Coribe;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2909208;BA;BAHIA;Coronel João Sá;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2909307;BA;BAHIA;Correntina;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2909406;BA;BAHIA;Cotegipe;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2909505;BA;BAHIA;Cravolândia;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2909604;BA;BAHIA;Crisópolis;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2909703;BA;BAHIA;Cristópolis;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2909802;BA;BAHIA;Cruz das Almas;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2909901;BA;BAHIA;Curaçá;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2910008;BA;BAHIA;Dário Meira;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2910057;BA;BAHIA;"Dias d'Ávila";71;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2910107;BA;BAHIA;Dom Basílio;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2910206;BA;BAHIA;Dom Macedo Costa;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2910305;BA;BAHIA;Elísio Medrado;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2910404;BA;BAHIA;Encruzilhada;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2910503;BA;BAHIA;Entre Rios;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2910602;BA;BAHIA;Esplanada;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2910701;BA;BAHIA;Euclides da Cunha;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2910727;BA;BAHIA;Eunápolis;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2910750;BA;BAHIA;Fátima;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2910776;BA;BAHIA;Feira da Mata;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2910800;BA;BAHIA;Feira de Santana;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2910859;BA;BAHIA;Filadélfia;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2910909;BA;BAHIA;Firmino Alves;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2911006;BA;BAHIA;Floresta Azul;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2911105;BA;BAHIA;Formosa do Rio Preto;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2911204;BA;BAHIA;Gandu;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2911253;BA;BAHIA;Gavião;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2911303;BA;BAHIA;Gentio do Ouro;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2911402;BA;BAHIA;Glória;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2911501;BA;BAHIA;Gongogi;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2911600;BA;BAHIA;Governador Mangabeira;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2911659;BA;BAHIA;Guajeru;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2911709;BA;BAHIA;Guanambi;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2911808;BA;BAHIA;Guaratinga;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2911857;BA;BAHIA;Heliópolis;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2911907;BA;BAHIA;Iaçu;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2912004;BA;BAHIA;Ibiassucê;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2912103;BA;BAHIA;Ibicaraí;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2912202;BA;BAHIA;Ibicoara;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2912301;BA;BAHIA;Ibicuí;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2912400;BA;BAHIA;Ibipeba;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2912509;BA;BAHIA;Ibipitanga;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2912608;BA;BAHIA;Ibiquera;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2912707;BA;BAHIA;Ibirapitanga;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2912806;BA;BAHIA;Ibirapuã;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2912905;BA;BAHIA;Ibirataia;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2913002;BA;BAHIA;Ibitiara;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2913101;BA;BAHIA;Ibititá;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2913200;BA;BAHIA;Ibotirama;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2913309;BA;BAHIA;Ichu;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2913408;BA;BAHIA;Igaporã;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2913457;BA;BAHIA;Igrapiúna;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2913507;BA;BAHIA;Iguaí;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2913606;BA;BAHIA;Ilhéus;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2913705;BA;BAHIA;Inhambupe;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2913804;BA;BAHIA;Ipecaetá;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2913903;BA;BAHIA;Ipiaú;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2914000;BA;BAHIA;Ipirá;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2914109;BA;BAHIA;Ipupiara;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2914208;BA;BAHIA;Irajuba;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2914307;BA;BAHIA;Iramaia;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2914406;BA;BAHIA;Iraquara;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2914505;BA;BAHIA;Irará;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2914604;BA;BAHIA;Irecê;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2914653;BA;BAHIA;Itabela;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2914703;BA;BAHIA;Itaberaba;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2914802;BA;BAHIA;Itabuna;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2914901;BA;BAHIA;Itacaré;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2915007;BA;BAHIA;Itaeté;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2915106;BA;BAHIA;Itagi;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2915205;BA;BAHIA;Itagibá;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2915304;BA;BAHIA;Itagimirim;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2915353;BA;BAHIA;Itaguaçu da Bahia;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2915403;BA;BAHIA;Itaju do Colônia;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2915502;BA;BAHIA;Itajuípe;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2915601;BA;BAHIA;Itamaraju;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2915700;BA;BAHIA;Itamari;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2915809;BA;BAHIA;Itambé;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2915908;BA;BAHIA;Itanagra;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2916005;BA;BAHIA;Itanhém;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2916104;BA;BAHIA;Itaparica;71;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2916203;BA;BAHIA;Itapé;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2916302;BA;BAHIA;Itapebi;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2916401;BA;BAHIA;Itapetinga;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2916500;BA;BAHIA;Itapicuru;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2916609;BA;BAHIA;Itapitanga;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2916708;BA;BAHIA;Itaquara;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2916807;BA;BAHIA;Itarantim;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2916856;BA;BAHIA;Itatim;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2916906;BA;BAHIA;Itiruçu;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2917003;BA;BAHIA;Itiúba;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2917102;BA;BAHIA;Itororó;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2917201;BA;BAHIA;Ituaçu;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2917300;BA;BAHIA;Ituberá;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2917334;BA;BAHIA;Iuiú;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2917359;BA;BAHIA;Jaborandi;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2917409;BA;BAHIA;Jacaraci;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2917508;BA;BAHIA;Jacobina;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2917607;BA;BAHIA;Jaguaquara;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2917706;BA;BAHIA;Jaguarari;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2917805;BA;BAHIA;Jaguaripe;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2917904;BA;BAHIA;Jandaíra;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2918001;BA;BAHIA;Jequié;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2918100;BA;BAHIA;Jeremoabo;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2918209;BA;BAHIA;Jiquiriçá;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2918308;BA;BAHIA;Jitaúna;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2918357;BA;BAHIA;João Dourado;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2918407;BA;BAHIA;Juazeiro;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2918456;BA;BAHIA;Jucuruçu;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2918506;BA;BAHIA;Jussara;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2918555;BA;BAHIA;Jussari;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2918605;BA;BAHIA;Jussiape;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2918704;BA;BAHIA;Lafaiete Coutinho;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2918753;BA;BAHIA;Lagoa Real;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2918803;BA;BAHIA;Laje;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2918902;BA;BAHIA;Lajedão;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2919009;BA;BAHIA;Lajedinho;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2919058;BA;BAHIA;Lajedo do Tabocal;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2919108;BA;BAHIA;Lamarão;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2919157;BA;BAHIA;Lapão;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2919207;BA;BAHIA;Lauro de Freitas;71;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2919306;BA;BAHIA;Lençóis;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2919405;BA;BAHIA;Licínio de Almeida;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2919504;BA;BAHIA;Livramento de Nossa Senhora;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2919553;BA;BAHIA;Luís Eduardo Magalhães;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2919603;BA;BAHIA;Macajuba;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2919702;BA;BAHIA;Macarani;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2919801;BA;BAHIA;Macaúbas;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2919900;BA;BAHIA;Macururé;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2919926;BA;BAHIA;Madre de Deus;71;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2919959;BA;BAHIA;Maetinga;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2920007;BA;BAHIA;Maiquinique;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2920106;BA;BAHIA;Mairi;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2920205;BA;BAHIA;Malhada;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2920304;BA;BAHIA;Malhada de Pedras;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2920403;BA;BAHIA;Manoel Vitorino;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2920452;BA;BAHIA;Mansidão;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2920502;BA;BAHIA;Maracás;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2920601;BA;BAHIA;Maragogipe;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2920700;BA;BAHIA;Maraú;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2920809;BA;BAHIA;Marcionílio Souza;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2920908;BA;BAHIA;Mascote;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2921005;BA;BAHIA;Mata de São João;71;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2921054;BA;BAHIA;Matina;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2921104;BA;BAHIA;Medeiros Neto;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2921203;BA;BAHIA;Miguel Calmon;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2921302;BA;BAHIA;Milagres;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2921401;BA;BAHIA;Mirangaba;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2921450;BA;BAHIA;Mirante;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2921500;BA;BAHIA;Monte Santo;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2921609;BA;BAHIA;Morpará;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2921708;BA;BAHIA;Morro do Chapéu;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2921807;BA;BAHIA;Mortugaba;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2921906;BA;BAHIA;Mucugê;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2922003;BA;BAHIA;Mucuri;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2922052;BA;BAHIA;Mulungu do Morro;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2922102;BA;BAHIA;Mundo Novo;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2922201;BA;BAHIA;Muniz Ferreira;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2922250;BA;BAHIA;Muquém de São Francisco;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2922300;BA;BAHIA;Muritiba;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2922409;BA;BAHIA;Mutuípe;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2922508;BA;BAHIA;Nazaré;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2922607;BA;BAHIA;Nilo Peçanha;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2922656;BA;BAHIA;Nordestina;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2922706;BA;BAHIA;Nova Canaã;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2922730;BA;BAHIA;Nova Fátima;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2922755;BA;BAHIA;Nova Ibiá;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2922805;BA;BAHIA;Nova Itarana;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2922854;BA;BAHIA;Nova Redenção;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2922904;BA;BAHIA;Nova Soure;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2923001;BA;BAHIA;Nova Viçosa;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2923035;BA;BAHIA;Novo Horizonte;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2923050;BA;BAHIA;Novo Triunfo;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2923100;BA;BAHIA;Olindina;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2923209;BA;BAHIA;Oliveira dos Brejinhos;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2923308;BA;BAHIA;Ouriçangas;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2923357;BA;BAHIA;Ourolândia;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2923407;BA;BAHIA;Palmas de Monte Alto;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2923506;BA;BAHIA;Palmeiras;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2923605;BA;BAHIA;Paramirim;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2923704;BA;BAHIA;Paratinga;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2923803;BA;BAHIA;Paripiranga;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2923902;BA;BAHIA;Pau Brasil;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2924009;BA;BAHIA;Paulo Afonso;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2924058;BA;BAHIA;Pé de Serra;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2924108;BA;BAHIA;Pedrão;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2924207;BA;BAHIA;Pedro Alexandre;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2924306;BA;BAHIA;Piatã;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2924405;BA;BAHIA;Pilão Arcado;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2924504;BA;BAHIA;Pindaí;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2924603;BA;BAHIA;Pindobaçu;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2924652;BA;BAHIA;Pintadas;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2924678;BA;BAHIA;Piraí do Norte;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2924702;BA;BAHIA;Piripá;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2924801;BA;BAHIA;Piritiba;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2924900;BA;BAHIA;Planaltino;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2925006;BA;BAHIA;Planalto;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2925105;BA;BAHIA;Poções;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2925204;BA;BAHIA;Pojuca;71;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2925253;BA;BAHIA;Ponto Novo;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2925303;BA;BAHIA;Porto Seguro;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2925402;BA;BAHIA;Potiraguá;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2925501;BA;BAHIA;Prado;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2925600;BA;BAHIA;Presidente Dutra;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2925709;BA;BAHIA;Presidente Jânio Quadros;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2925758;BA;BAHIA;Presidente Tancredo Neves;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2925808;BA;BAHIA;Queimadas;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2925907;BA;BAHIA;Quijingue;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2925931;BA;BAHIA;Quixabeira;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2925956;BA;BAHIA;Rafael Jambeiro;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2926004;BA;BAHIA;Remanso;74;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2926103;BA;BAHIA;Retirolândia;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2926202;BA;BAHIA;Riachão das Neves;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2926301;BA;BAHIA;Riachão do Jacuípe;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2926400;BA;BAHIA;Riacho de Santana;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2926509;BA;BAHIA;Ribeira do Amparo;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2926608;BA;BAHIA;Ribeira do Pombal;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2926657;BA;BAHIA;Ribeirão do Largo;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2926707;BA;BAHIA;Rio de Contas;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2926806;BA;BAHIA;Rio do Antônio;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2926905;BA;BAHIA;Rio do Pires;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2927002;BA;BAHIA;Rio Real;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2927101;BA;BAHIA;Rodelas;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2927200;BA;BAHIA;Ruy Barbosa;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2927309;BA;BAHIA;Salinas da Margarida;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2927408;BA;BAHIA;Salvador;71;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2927507;BA;BAHIA;Santa Bárbara;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2927606;BA;BAHIA;Santa Brígida;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2927705;BA;BAHIA;Santa Cruz Cabrália;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2927804;BA;BAHIA;Santa Cruz da Vitória;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2927903;BA;BAHIA;Santa Inês;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2928000;BA;BAHIA;Santaluz;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2928059;BA;BAHIA;Santa Luzia;73;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2928109;BA;BAHIA;Santa Maria da Vitória;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2928208;BA;BAHIA;Santana;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2928307;BA;BAHIA;Santanópolis;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2928406;BA;BAHIA;Santa Rita de Cássia;77;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2928505;BA;BAHIA;Santa Teresinha;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
2928604;BA;BAHIA;Santo Amaro;75;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
